"metreCarre","nombreDeChambres","possedeCour","possedePiscine","richesseQuartier","nombrePrecedentProprio","annee","estNouveau","possedeProtectionTempête","sousSol","grenier","garage","possedeStockage","prix"
112621,92,0,1,7,4,430,0,0,677,1814,874,1,8622607
79784,91,1,0,2,7,418,0,1,3909,1399,804,1,5365278.8
58961,88,1,0,3,8,406,0,0,1611,5281,101,1,5408152.6
67450,65,1,1,1,8,412,1,0,8125,8215,973,0,5769167.2
90377,75,0,1,6,9,410,0,0,9052,6832,890,1,6582022
93624,39,1,0,8,5,401,0,1,5860,4947,537,1,6617914.1
41427,22,1,1,10,3,420,0,0,9292,3968,969,0,3594490
23122,8,0,0,2,9,426,0,0,1702,1176,712,1,4320637.6
57301,27,1,1,5,9,429,0,0,815,7329,847,0,6758563.9
34241,72,0,0,10,2,415,0,1,8185,2407,956,1,5009004.5
93974,32,0,0,8,6,407,0,1,3347,3894,835,0,9885975.7
91944,38,0,0,1,9,426,1,1,4507,9312,889,0,6496287.6
61137,69,1,1,2,5,410,1,0,9744,2695,890,0,6635346
20136,56,0,1,4,10,409,1,1,4018,3432,193,1,1050183.9
24925,44,1,0,5,5,411,0,1,4957,4850,829,0,3089945.1
63737,76,0,1,9,10,406,1,1,4674,8150,737,1,3919404.6
21820,33,1,1,9,4,410,0,1,9900,2943,523,0,2346324
-1780,34,0,1,4,4,418,0,0,7746,6634,346,0,662084.8
34882,14,1,1,9,4,422,0,0,2305,3001,663,1,6031741.2
67997,81,1,1,3,1,426,0,1,548,1062,954,1,6710225.6
55828,65,0,1,5,9,430,0,1,5944,6947,441,0,8233956
17409,59,0,1,2,5,400,0,1,8510,4428,186,1,1359893
16974,86,1,1,9,8,412,0,0,6629,433,415,0,1915328.2
37084,80,1,0,3,1,408,0,1,7483,8194,687,0,5016630.8
25754,66,1,1,5,3,430,0,0,8850,1996,476,0,3678080
49982,89,0,1,8,1,419,1,1,6873,7662,536,0,5013597.9
84522,30,0,0,1,10,407,1,0,543,487,901,0,7190229.7
60942,3,0,0,8,3,422,1,1,632,5792,807,1,5154055.2
62089,81,0,1,5,10,431,1,1,3969,2103,587,1,7452331.1
-20370,72,1,1,5,3,423,1,0,781,7703,627,1,908919.3
59670,86,0,0,3,8,425,1,0,7536,215,357,0,6867515.5
74930,11,0,0,9,10,410,0,0,5715,168,917,0,6798431
95288,30,0,1,1,6,427,1,1,122,4413,677,0,8810981.7
31983,58,1,1,8,6,417,0,1,4004,7451,871,1,4510650.7
78558,15,1,1,8,5,413,0,0,1905,9643,137,0,8053552.3
85058,37,0,0,6,2,404,1,1,3054,4650,998,1,6593211.4
26812,2,1,1,8,6,412,0,0,2360,9376,317,0,495134.2
74511,75,0,1,2,1,402,1,1,392,3256,103,1,8554823.2
22840,7,0,0,2,1,431,1,0,8257,6070,257,0,4160091.1
-22130,90,0,1,1,2,422,1,1,6423,7934,846,0,615143.2
83369,38,0,1,7,3,427,1,1,7282,3774,364,0,8273923.7
70786,2,0,1,9,7,429,1,0,6059,730,851,1,4334802.9
71599,66,1,1,9,2,430,1,0,6347,6920,668,0,9267692
45522,94,0,0,9,4,424,1,0,2375,6784,353,0,3092891.4
129262,96,1,1,7,9,423,1,1,6762,2336,760,1,9984910.3
67490,99,0,1,9,9,416,1,1,8673,2478,210,1,6583911.6
37273,96,1,1,4,4,401,1,1,3336,4380,562,1,4297348.1
96241,34,0,1,7,10,422,1,0,705,28,672,1,6814850.2
73444,98,1,1,3,5,428,0,0,4266,6327,387,1,7545012.8
-2819,48,1,1,3,8,407,1,1,2372,4559,633,0,1106231.7
33626,69,1,0,3,9,401,1,1,7976,8465,850,0,1458693.1
77472,76,1,1,7,3,408,1,0,4010,8343,260,0,5290006.8
76035,6,0,1,4,6,419,0,1,9940,7252,744,0,9396713.9
60555,85,1,1,10,7,428,0,0,3054,2593,583,1,4713648.8
33709,47,1,1,3,9,408,0,0,6927,2279,433,1,5542804.8
53374,95,0,0,7,10,428,1,0,4083,9834,379,0,5089609.8
14860,62,1,0,8,10,404,1,0,1103,2097,657,1,4193646.4
36680,99,1,0,1,6,403,1,0,445,7991,134,1,5759074.3
18812,4,1,1,10,5,400,1,0,3887,775,854,1,4322504
53009,18,1,0,8,6,423,1,0,4731,2386,792,0,6504375.3
50446,37,0,0,6,5,427,1,1,1904,1677,399,0,3021646.7
110815,74,0,1,7,9,412,1,0,6692,923,690,0,9321665.2
87507,5,1,0,6,8,413,0,0,7427,9507,898,0,6984450.3
76162,61,0,0,3,9,400,0,1,6303,2241,422,0,7831345
5722,41,1,0,4,5,419,1,1,7805,5939,168,1,848903.9
-6805,20,1,1,1,4,418,0,1,7384,549,715,1,100197.8
34618,24,1,0,9,9,401,0,0,7021,8695,971,1,3440156.1
44797,37,1,0,1,7,430,1,0,8829,2341,563,0,6911055
13207,10,0,1,10,7,407,0,1,7781,4076,489,0,698524.7
18568,27,0,0,10,6,411,0,0,7350,1752,701,0,3336491.1
93246,64,1,0,10,5,406,0,0,4644,6334,875,1,7453820.6
-21397,18,1,0,3,9,404,1,0,5183,7864,436,1,570150.4
45865,39,1,1,4,8,424,0,0,2724,7920,615,0,4527173.4
23661,63,1,0,8,2,423,0,0,8982,9287,741,0,4654841.3
64422,21,0,0,10,9,402,1,0,9381,1177,722,0,7073132.2
-7655,25,0,0,10,3,410,0,1,1432,13,807,1,2010227
83133,24,1,0,9,1,404,0,0,3764,6375,484,1,6180305.4
1701,39,0,0,7,1,404,1,0,7377,8868,113,1,56225.4
56297,43,0,1,10,1,428,0,1,3281,5020,968,0,7336538.8
38498,97,0,0,8,8,404,1,1,31,7473,611,1,4052267.4
104091,11,0,1,1,2,410,0,0,6493,8887,727,0,9410749
21545,63,1,1,10,6,403,1,0,6177,8606,801,0,954722.3
96053,2,1,1,7,4,427,0,1,2306,6234,615,1,8286007.7
100458,35,1,0,1,8,407,0,1,2924,9744,942,0,8729428.7
28004,2,0,0,2,4,429,0,0,464,3463,510,0,248869.9
9697,50,0,1,1,3,430,1,1,4233,2347,292,0,2331465
113014,96,1,1,4,5,409,0,1,1510,3095,787,0,9479031.9
37970,61,1,1,8,7,426,0,1,8808,6952,999,0,2262620.6
106407,3,1,1,4,4,422,0,0,6592,8541,543,0,8601212.2
-6551,16,1,1,9,1,416,0,0,9579,2065,117,0,1954996.6
36994,30,0,0,1,3,413,1,0,1905,4477,591,0,1980073.3
9167,40,1,0,1,2,400,1,0,2681,1015,661,1,3661032
76201,35,0,0,2,1,406,1,1,2333,262,726,0,8680037.6
30876,42,1,1,8,2,430,1,1,4404,7490,122,0,1321158
-7154,25,1,0,9,4,418,0,0,8546,2796,990,0,1813099.8
70482,38,1,1,6,2,400,0,0,238,3027,647,1,8162608
-3216,84,1,0,3,10,413,0,1,7799,7986,410,1,1335371.3
87381,17,0,1,7,6,409,1,1,5497,2263,224,0,9133455.9
85128,76,1,0,7,8,402,0,0,407,9752,142,0,9152058.2
13185,42,0,1,1,8,427,0,1,2030,6104,939,0,543793.7
76640,15,1,1,9,1,405,1,0,9255,5964,121,1,5927710.5
56896,45,1,1,6,6,413,0,1,4820,8100,422,1,5233872.3
8959,23,0,1,8,2,429,1,0,3872,8335,250,0,1116815.9
25955,3,0,1,3,6,426,1,0,1861,1310,170,0,1453919.6
9984,28,1,1,6,2,414,1,1,4418,8464,412,1,389975.4
5181,78,0,1,9,5,421,0,1,4724,319,271,0,1312452.1
48452,62,1,0,8,7,430,1,0,5338,5943,977,1,4960553
35508,42,1,1,10,10,422,1,1,162,595,869,0,2791895.2
21936,37,1,0,5,5,411,0,0,7672,997,525,0,4535094.1
73842,9,1,1,6,6,431,0,1,7754,9493,449,1,7563298.1
526,95,1,0,4,7,419,0,1,5233,6844,988,0,134967.9
52584,77,0,0,10,9,400,1,1,4603,2901,678,0,4622073
52231,26,1,0,3,2,408,1,0,6319,1358,960,1,6261175.8
50401,6,0,0,8,9,426,1,1,151,542,123,1,7686437.6
109457,77,1,0,2,6,428,1,0,9487,6521,819,1,8520093.8
71449,27,0,0,3,2,417,1,1,6349,8567,640,1,8976777.7
35403,71,1,1,4,8,430,1,1,7978,4662,526,0,3269031
-1798,50,0,1,1,8,427,1,0,4426,829,944,1,1302243.7
59352,61,0,0,2,2,424,0,0,8371,7766,981,0,6258456.4
102850,57,1,1,6,3,419,1,0,5461,1426,986,0,7896437.9
79980,58,0,0,2,2,420,1,1,3126,1192,675,1,6884918
122383,95,0,0,3,4,417,1,1,2256,5450,341,0,9661903.7
-754,27,0,1,7,1,404,1,0,324,8718,117,0,1885931.4
61976,56,0,1,7,6,418,0,1,9095,8497,655,1,4456584.8
75429,26,0,0,1,9,413,1,0,6685,438,413,1,7146766.3
56431,83,1,1,10,9,420,1,0,4163,4456,914,1,7581701
75822,24,1,1,7,4,419,0,1,9882,5348,335,1,7633398.9
65368,69,0,0,6,9,406,0,1,3928,7379,925,1,4680113.6
58222,82,1,1,4,4,424,0,1,1530,7455,175,0,8186131.4
17530,57,1,1,9,5,426,1,1,254,7641,913,0,2701654.6
17533,56,0,1,1,1,423,0,1,8085,5902,951,0,4036268.3
64219,89,0,0,3,3,416,1,1,526,9988,142,0,4760526.6
10946,23,0,1,7,2,407,1,0,7419,4511,260,1,3633523.7
117825,47,0,0,4,7,407,0,0,2566,8569,106,0,9615267.7
112887,78,0,1,8,9,407,1,0,4072,7938,456,0,9725164.7
101134,98,1,1,4,4,407,0,1,1732,5314,331,1,7825898.7
97142,35,0,1,2,3,420,0,0,4895,5965,636,0,8836891
96519,54,1,1,8,1,403,0,0,1171,1845,982,0,8968239.3
89714,68,1,0,6,9,422,0,0,168,3428,103,1,7257991.2
79872,90,0,0,5,8,425,0,0,3695,104,826,1,7035087.5
84820,77,1,0,2,2,415,0,0,5294,2174,993,1,7695798.5
61266,60,1,0,10,3,408,1,1,2568,9132,746,1,7911742.8
13331,76,1,0,5,6,414,0,1,5841,2608,281,0,344710.4
3017,59,1,1,1,4,415,1,1,3456,2977,380,0,1045712.5
47443,83,0,0,4,7,418,1,0,9298,5088,168,1,7687475.8
45054,99,1,1,7,9,421,0,1,3835,8806,288,0,7487371.1
49176,14,1,1,5,10,418,0,1,7726,6506,988,1,2284238.8
108122,27,0,0,1,7,419,1,1,6791,3873,794,1,9023038.9
70793,29,0,1,2,2,412,1,1,5836,9112,128,1,5859182.2
74231,70,0,1,5,1,419,0,1,4251,1402,802,1,8305627.9
10594,5,0,1,4,2,407,1,1,8059,136,287,1,1117189.7
113062,84,0,0,3,4,425,0,1,7757,804,603,0,9002207.5
-15633,53,1,0,10,6,408,0,1,7351,4855,651,1,1246872.8
100528,43,0,1,8,6,426,1,0,8718,2771,577,1,9355268.6
66243,64,0,1,4,2,415,0,1,9385,9507,786,1,5557814.5
108084,15,1,0,1,4,406,0,0,3520,9064,920,0,9340382.6
65262,54,0,1,7,6,422,1,0,9149,8764,389,0,6407878.2
75625,58,0,0,2,10,403,1,0,9441,9775,854,1,7276501.3
99335,31,1,0,1,6,411,1,1,3136,7021,989,1,7820045.1
-4802,78,1,0,7,3,406,1,0,7084,4158,225,1,1565985.6
-13822,76,0,1,6,4,429,1,1,9516,8984,564,1,769449.9
33285,38,0,1,4,2,429,1,1,7570,6288,105,1,2121485.9
82055,60,1,0,5,9,418,1,1,810,9713,717,0,6542693.8
30094,37,1,1,10,2,412,1,0,6870,9380,656,0,4511521.2
59955,13,0,1,7,1,428,0,0,5578,9832,559,1,6599494.8
16375,20,1,1,5,10,425,0,0,7704,5201,837,0,3858124.5
34568,85,1,1,4,5,417,1,0,4968,6928,826,1,5940173.7
78894,52,0,0,8,7,430,1,0,4104,2797,803,0,9033809
77977,40,1,0,3,2,428,1,1,2571,3908,615,1,6803688.8
28535,64,0,0,1,8,402,1,1,1803,5272,451,1,4888277.2
26223,76,0,0,7,9,429,0,0,4510,3810,836,1,2442299.9
32150,5,1,1,6,1,419,0,1,9204,1511,795,0,5646091.9
85137,42,1,0,8,2,425,1,1,5678,8046,135,1,8007425.5
53888,5,1,1,7,4,422,0,1,9795,6156,333,1,5859646.2
-21728,53,1,0,1,7,409,1,1,2656,236,847,1,92858.9
-22710,64,0,1,4,6,400,1,1,5713,4559,588,1,66144
68090,58,0,0,10,4,422,0,1,4746,1210,140,0,5472646.2
20157,24,0,0,2,9,427,1,1,2046,6048,906,0,2289561.7
72703,27,1,0,3,5,420,1,1,6706,5122,623,1,4645999
36814,94,0,0,8,10,404,0,0,9611,509,693,1,4830907.4
-3793,1,1,0,7,9,410,1,1,2316,2875,932,0,201809
71174,3,1,1,6,10,416,0,1,2420,1853,830,0,8374057.6
-5073,75,1,0,8,8,424,0,1,3403,1447,904,1,179334.4
42131,54,1,1,7,2,426,1,1,4916,9183,185,0,3763767.6
84223,23,1,1,1,9,428,1,1,2160,5810,877,0,8670749.8
88287,57,0,0,9,7,426,0,1,9738,4155,454,1,7076626.6
107520,38,0,0,3,1,400,0,1,7538,144,134,1,7930035
-3554,47,1,0,2,2,419,0,0,8115,9158,212,1,1687484.9
81440,33,0,1,5,3,410,0,1,6615,6653,209,1,5421212
69155,7,1,1,7,5,412,1,1,2871,6556,474,0,9564576.2
44654,79,0,1,9,2,411,1,0,5008,9584,519,1,2783279.1
87223,20,0,1,6,7,403,0,1,6994,3415,333,0,6205630.3
87072,8,1,1,1,2,417,1,0,7392,1716,717,0,8916325.7
34304,9,0,1,5,4,405,0,1,2712,8661,105,1,3367992.5
21801,16,1,0,9,6,423,1,0,7204,1534,520,1,3021149.3
84006,84,0,1,10,2,413,1,0,663,3740,496,1,8274608.3
52319,97,0,1,6,1,401,0,1,8899,2020,135,0,7018315.1
87573,72,0,0,6,1,416,1,1,6679,3062,591,0,6356517.6
32501,62,0,0,1,6,417,0,1,5986,711,470,0,1344222.7
44875,36,1,1,1,5,427,0,1,2637,1038,452,0,6605894.7
82876,36,1,0,2,1,419,1,1,1334,6811,460,0,9102980.9
107039,36,1,1,8,1,423,1,1,7565,1456,170,1,8237371.3
73555,13,0,1,3,5,419,1,1,455,2099,477,1,8816378.9
30700,37,1,0,5,5,417,0,0,9591,5926,680,0,3740485.7
49863,67,0,0,4,8,415,0,1,5008,7152,518,1,3783946.5
126488,73,1,0,1,7,422,1,0,5178,2821,712,1,9955482.2
86185,64,0,0,5,1,411,0,1,8998,36,424,1,7960890.1
16604,5,1,1,1,3,400,1,0,999,2259,974,0,698473
63515,41,0,1,10,7,406,0,0,4626,5178,587,1,6502097.6
-1232,70,0,1,10,9,425,0,0,3200,4500,594,0,194035.5
73263,6,1,1,4,3,413,0,0,9878,7270,954,0,6952253.3
59044,10,0,1,1,7,407,0,1,1006,8659,955,0,7595183.7
7828,74,1,1,2,4,431,1,1,5579,2468,283,0,837632.1
60423,14,1,0,8,3,400,0,1,9618,3770,273,1,5363979
2782,66,0,0,7,8,430,0,0,9236,6895,145,0,112384
-11829,83,1,1,3,3,411,1,1,4173,8933,182,1,58180.1
26847,80,0,0,3,9,410,1,1,3227,7842,229,0,442758
126537,82,0,0,3,8,419,0,1,4827,2626,918,0,9989598.9
12377,100,0,1,6,4,419,0,0,3106,8224,851,1,4028831.9
75593,96,0,1,8,9,424,0,0,502,3996,646,1,9079021.4
10366,11,0,1,9,5,425,0,1,1411,1522,880,0,2357581.5
20175,51,1,0,6,8,423,0,1,4369,7844,555,0,1762997.3
-7587,55,0,0,3,9,421,0,0,1279,4246,272,0,2199707.1
19663,7,1,0,6,3,423,0,0,4811,3568,399,0,3853759.3
34041,25,0,0,6,6,431,1,0,4070,8862,763,1,876270.1
-23174,80,0,1,10,8,429,1,1,2474,9900,407,0,621350.9
-20658,28,1,1,8,6,405,0,1,9552,8299,626,1,81336.5
64149,37,1,1,10,4,431,1,1,9391,7210,532,1,4010245.1
75760,59,1,0,3,2,402,1,0,872,6950,396,1,8687510.2
20305,25,1,1,5,2,429,1,1,8063,9949,535,0,1473780.9
65122,45,0,1,10,9,407,0,1,5715,727,961,0,6790489.7
53592,92,1,0,4,3,415,1,0,3830,7477,116,1,4451848.5
59254,35,1,1,7,2,400,0,0,6208,6948,116,1,7423668
53604,68,1,0,10,2,428,1,1,4641,5093,748,1,8021140.8
26679,27,1,1,6,2,401,0,0,1023,85,690,1,1438655.1
33827,85,1,1,10,9,413,1,0,6987,475,143,1,1421626.3
12875,70,1,0,9,6,421,0,0,7173,9144,498,1,1833338.1
99414,78,0,1,7,1,410,0,1,3900,8997,345,0,8420281
26871,98,0,1,3,2,406,1,0,1337,6613,234,1,765416.6
-5107,45,0,1,3,6,431,0,0,2764,3974,795,1,2310872.1
93875,18,0,0,6,9,430,0,1,8181,7529,209,1,8786967
8321,47,1,1,3,1,410,1,1,6941,2779,877,1,3754453
37459,36,0,0,8,7,405,0,0,2097,1463,938,1,5234888.5
49628,7,0,0,8,2,411,1,1,9113,2206,866,0,4522816.1
84713,45,0,0,8,2,409,0,0,7241,1060,757,1,9109264.9
6586,87,0,0,3,6,424,0,0,6009,9333,879,0,2984021.4
58850,28,0,0,9,5,423,0,0,7092,6757,924,1,4508367.3
23205,41,0,0,2,4,410,1,0,7897,7315,354,0,4884350
72489,55,1,1,6,2,405,1,0,6918,956,285,0,6986534.5
59705,64,0,0,6,7,431,1,0,2121,5473,643,1,6149872.1
29270,38,1,0,2,3,403,1,1,5115,8626,915,0,347934.3
48464,65,1,1,2,10,405,0,1,5226,5244,682,0,2439231.5
81051,55,0,0,8,4,429,1,1,7834,7083,745,0,8790481.9
55739,43,0,0,7,6,413,1,0,9938,1280,360,0,6253854.3
-3485,25,0,0,8,10,427,1,0,9846,2192,243,1,601173.7
34205,19,1,0,8,7,407,1,0,1605,6205,680,1,3751951.7
94447,62,0,0,3,4,419,0,1,2068,176,438,0,8165695.9
51171,84,0,0,2,5,408,1,0,9819,1143,375,0,4728903.8
20653,66,0,0,8,6,415,0,1,2015,5507,414,1,4743556.5
42786,38,1,1,4,9,415,1,1,1340,3632,399,0,5442172.5
788,3,0,1,10,5,417,0,0,3300,3841,221,0,522829.7
45567,94,1,1,8,2,423,1,1,1995,8809,766,1,5371947.3
35865,2,1,0,8,2,425,1,0,5228,2040,796,0,2327333.5
25436,34,0,1,1,5,427,1,0,4132,7768,704,0,4180917.7
106630,75,0,0,1,6,429,1,0,2601,3929,538,1,8244581.9
69671,54,1,1,8,3,424,1,0,5326,5962,394,0,4267956.4
52581,52,1,0,2,10,412,0,0,2501,498,123,1,2964803.2
109135,89,1,1,2,6,424,0,1,5886,1712,225,1,9103454.4
56530,16,0,0,5,3,422,0,1,9118,1176,668,0,5399675.2
51123,51,1,0,6,1,402,1,0,1791,9620,229,0,7678118.2
-5667,14,1,1,1,3,412,1,0,247,4181,953,0,416251.2
59900,82,1,0,4,8,404,1,0,5321,8213,337,0,5725473.4
60203,64,1,1,4,1,403,0,0,782,8106,547,1,4860634.3
71187,23,1,0,10,9,431,1,0,4453,7882,416,0,9350673.1
41753,7,1,1,6,2,406,1,1,2180,3122,838,1,5281141.6
84665,13,1,0,9,1,415,0,0,6608,8973,752,0,6397636.5
6702,1,1,1,10,8,419,0,0,7268,797,774,1,1795013.9
-10520,19,0,1,4,6,428,1,0,3316,7929,864,1,1860039.8
5395,93,1,0,1,1,420,1,0,4655,5171,255,0,1591526
13484,41,0,0,6,10,424,0,0,5637,3120,400,1,4301496.4
15862,96,0,0,5,5,408,0,1,3817,4038,423,0,943600.8
41708,62,1,1,3,5,411,0,1,2683,1704,519,0,1267192.1
-1133,100,0,0,2,8,415,0,0,575,1391,604,0,481620.5
53497,92,1,0,3,4,413,1,0,3930,3923,833,1,3488181.3
84415,60,0,0,3,3,416,0,0,8370,916,884,0,7094370.6
73788,22,0,1,4,8,428,1,1,2649,6865,681,0,6919039.8
46266,80,0,0,1,9,403,1,0,8976,9112,555,1,5351569.3
-6697,100,0,0,7,8,403,0,0,9519,8043,718,0,493693.3
13299,89,0,1,5,4,410,1,0,6673,9968,616,1,3340809
99444,81,0,1,7,4,409,1,0,31,7038,861,0,7818981.9
32678,88,0,0,1,6,425,0,0,4906,7257,954,1,6073407.5
18210,18,1,0,8,4,414,1,1,6906,9110,714,0,77725.4
51534,22,0,1,3,9,415,0,0,7746,7144,445,1,5826681.5
55993,65,0,1,8,4,420,0,1,2062,5631,286,1,3764024
41680,54,0,1,8,10,404,1,1,9545,9701,143,0,5673734.4
57088,7,1,1,7,2,413,0,0,8367,8922,676,1,6757663.3
-28891,30,1,1,7,2,413,1,1,3367,3336,855,0,92181.3
47712,80,1,1,8,7,402,0,0,5234,2855,487,0,3840740.2
24048,9,1,0,2,1,419,1,0,7818,1494,567,1,3182233.9
72545,4,1,1,2,2,425,1,0,7778,8943,404,0,9898892.5
2084,29,1,1,10,2,415,0,0,2938,7209,656,0,71250.5
92639,3,0,1,10,9,418,0,1,7120,7161,399,1,8525952.8
56536,18,1,1,4,5,415,1,0,3252,6702,484,0,4176148.5
103402,85,1,0,6,7,409,1,0,8146,7401,608,0,8114602.9
44066,26,1,0,10,2,423,0,0,3981,3222,721,0,6407670.3
-7817,13,1,0,1,9,417,0,0,8079,1743,930,1,2061340.7
51387,60,1,0,10,8,421,0,1,6669,3514,414,0,5025237.1
-17592,88,1,1,8,4,428,1,0,6944,4854,531,1,1160638.8
36300,27,0,1,4,1,401,0,1,566,2845,777,0,5544879.1
32211,58,0,1,3,9,424,1,1,1108,8561,191,1,4396172.4
65107,16,1,1,8,8,404,1,1,9159,3752,286,0,7809768.4
28094,6,1,0,8,5,401,1,1,1706,3787,925,1,3689692.1
4770,17,1,1,4,3,420,0,0,2946,2894,547,0,571738
61090,72,1,1,3,9,405,1,1,7480,2068,929,0,6789580.5
18097,33,1,1,10,1,429,0,0,9284,7829,603,1,4290813.9
58092,1,0,0,9,6,421,1,0,9252,4943,251,1,5108595.1
21574,44,1,1,3,4,423,1,1,1210,4794,761,1,3051131.3
29009,9,1,1,6,1,400,0,0,2530,93,389,1,126775
-3200,50,1,1,9,6,401,1,0,7634,668,839,0,1753382.1
40704,57,0,1,7,6,401,0,0,4995,1071,462,1,6419376.1
119550,55,1,0,6,5,430,1,0,5468,9365,712,1,9887392
94394,54,1,0,7,9,402,0,0,8497,2002,623,1,8584134.2
28269,28,1,0,2,6,405,0,0,2147,1817,174,1,4898771.5
91424,18,1,0,4,1,417,0,0,3350,2323,772,1,7041725.7
113915,47,1,0,9,1,410,0,1,4292,9878,738,0,9957075
72360,80,1,0,6,6,400,0,0,2670,5772,689,1,5820741
70942,58,0,1,8,9,417,1,1,960,4425,322,1,8769079.7
48854,92,1,0,10,2,421,1,1,621,6671,537,0,7099572.1
20685,35,1,0,2,2,405,1,0,6158,1655,808,0,58191.5
52427,70,1,1,2,2,405,1,1,7842,6296,545,1,3415018.5
27579,53,1,1,8,5,426,1,1,8370,3039,340,1,3582171.6
21203,16,1,0,9,1,424,1,0,8349,600,575,1,4163200.4
17838,3,1,1,2,2,416,1,1,4001,4443,527,0,2116427.6
58422,22,0,0,3,3,427,0,0,6351,9159,709,0,2941676.7
42404,91,1,1,2,7,412,1,0,2435,6395,792,1,2709495.2
86216,14,0,0,2,6,425,1,1,4325,5764,195,0,7490630.5
94837,63,1,0,8,7,414,0,1,8088,467,976,0,9126333.4
84891,90,0,0,5,3,415,1,1,810,3960,877,0,7603441.5
-14956,32,0,1,5,1,431,0,1,6831,1323,242,0,21201.1
44316,5,0,0,1,3,405,0,0,8062,1554,161,1,4955365.5
29942,86,0,0,5,4,420,0,1,4993,1948,813,1,3543382
81585,17,0,0,1,7,419,0,1,1240,3504,383,1,9680369.9
60482,43,0,0,10,5,408,1,0,8380,3212,558,1,4029489.8
28930,92,1,0,4,5,416,1,0,1284,4436,857,0,981494.6
78541,20,1,1,1,2,418,1,1,9193,6372,783,1,9340167.8
74421,73,0,1,2,7,403,0,1,2355,6496,747,1,7797780.3
-9499,54,1,0,1,2,409,0,1,3053,8046,786,1,52762.9
97989,65,1,0,6,10,413,0,1,4727,5639,727,0,9039117.3
79013,76,1,1,8,8,411,1,0,8078,8975,242,1,4950254.1
64512,26,1,0,8,4,431,1,1,8858,6225,476,0,4222302.1
-14359,25,1,1,3,5,410,0,0,6032,827,655,0,1055477
-19372,18,0,0,6,10,428,0,1,2898,7505,176,0,934231.8
36423,22,1,0,5,9,422,0,1,4362,6850,255,0,1077784.2
73485,79,1,1,3,4,426,0,0,2349,9557,285,0,6035968.6
-8308,74,0,1,10,3,424,1,0,1873,5241,744,0,1705102.4
19158,76,1,0,3,3,411,1,0,2296,1554,577,0,4450953.1
29000,47,0,0,3,4,426,0,0,3458,2396,264,1,691629.6
8949,15,1,0,1,4,403,0,0,3443,9612,133,1,2746839.3
35827,64,1,0,1,10,430,0,0,9251,2300,568,0,3915608
-14429,56,1,0,6,7,423,0,1,6799,2820,179,0,1128240.3
2004,72,0,0,1,5,401,0,1,8295,2754,109,1,905649.1
-2222,33,1,0,2,5,410,0,0,5988,9397,183,0,1626165
114330,4,0,0,8,10,429,1,0,2269,2972,885,1,8909993.9
82642,36,0,0,5,1,402,1,0,9535,9545,634,1,8301213.2
82073,36,0,1,3,5,425,1,0,8840,6354,930,0,6206633.5
97165,93,1,1,6,10,407,1,0,5016,8006,367,0,7032807.7
114089,25,1,1,9,8,429,0,0,9789,1023,636,0,9643641.9
56040,51,1,0,10,6,415,0,1,5815,3764,477,1,7994470.5
95429,13,1,0,4,5,412,0,0,8071,5206,701,1,9988738.2
1580,22,1,0,6,10,431,1,0,6686,5731,546,1,2881959.1
18939,62,0,1,1,5,406,0,0,2190,295,965,1,3072463.6
-5802,76,0,1,10,4,425,1,0,9581,1928,273,1,1563887.5
11161,18,1,1,3,4,410,1,1,124,8415,808,1,255687
73942,74,1,0,4,6,403,1,0,2651,5450,303,1,9664738.3
54885,53,1,0,1,3,404,0,0,3190,8062,166,1,7928275.4
60913,53,1,1,10,8,405,0,1,6609,281,990,1,6810499.5
38699,41,1,0,3,7,423,1,1,2408,8841,526,1,6105043.3
107984,90,0,1,6,6,428,1,0,5470,4479,762,0,8512407.8
24883,89,1,1,2,8,418,0,0,8975,4437,760,1,4816515.8
26049,24,0,1,6,4,418,0,0,8622,2077,584,1,87430.8
23435,53,0,0,10,5,400,1,0,6329,4846,900,1,1681437
86791,2,0,1,6,3,422,1,0,6036,9248,577,0,7170264.2
4313,21,0,0,7,3,431,0,1,9113,6333,287,1,1415823.1
87753,39,1,1,2,3,418,1,0,4585,7347,405,0,6271214.8
29485,84,1,1,9,2,413,0,0,5011,7119,814,0,375031.3
74645,39,0,1,5,8,405,1,1,6345,5639,252,1,8107700.5
68483,30,1,1,8,3,410,0,0,5640,1935,520,1,8777427
67002,23,1,0,10,5,411,0,0,5770,7096,607,0,7109174.1
80905,80,0,0,3,1,403,0,1,5557,3422,947,1,5100640.3
46391,30,0,0,6,5,403,1,1,679,9075,114,0,3895085.3
-22780,10,0,0,3,6,404,0,1,5818,1570,825,0,562211.4
53020,26,1,0,10,9,406,0,1,9178,1103,934,0,5978949.6
78665,56,0,1,2,9,424,1,0,1335,6810,128,1,8800891.4
55406,31,1,1,5,6,411,0,1,2420,4919,884,1,2573091.1
82274,76,0,0,5,1,428,0,0,6837,3477,569,0,7719488.8
71664,86,0,1,6,5,403,0,1,3402,4944,369,1,8949480.3
-22187,83,1,0,3,9,404,1,0,8578,1495,253,0,83786.4
27441,27,0,1,8,9,424,1,1,7170,1194,692,0,4088073.4
75614,27,1,1,1,10,412,1,1,7963,4704,888,1,9682268.2
85189,36,1,1,5,2,430,0,1,2131,710,680,1,9661068
83149,23,0,0,5,9,407,0,1,323,3817,269,1,9606107.7
45536,98,1,1,8,8,401,0,0,8068,5842,328,0,6906463.1
74249,72,1,1,2,7,407,0,0,3885,5875,987,0,8117507.7
